CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Clarinet Concerto,29,1791,N,N,Orchestra with violin
Gustav Mahler,1860,N,German,M,N,N,Symphony No. 9,100,1908,N,N,Orchestra
