CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
John Adams,1947,Y,American,M,N,N,The Chairman Dances from Nixon in China,12,1985,N,N,Orchestra
Maurice Ravel ,1875,N,French,M,N,N,Piano Concerto in G ,21,1929,N,N,Orchestra with piano
Sergei Rachmaninov,1873,N,Russian,M,N,N,Symphonic Dances,34,1940,N,N,Orchestra
