CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Jean Sibelius,1865,N,Finnish,M,N,N,Finlandia,9,1899,N,N,Orchestra
Edward Grieg,1843,N,Norwegian,M,N,N,Piano Concerto,30,1868,N,N,Orchestra with piano
Gustav Holst,1874,N,English,M,N,N,The Planets,60,1916,N,N,Orchestra
