CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Edward Elgar,1857,N,English,M,N,N,In the South,21,1903,N,N,Orchestra
Jean Sibelius,1865,N,Finnish,M,N,N,Violin Concerto,35,1904,N,N,Orchestra with violin
Maurice Ravel,1875,N,French,M,N,N,La Valse,12,1919,N,N,Orchestra
Ottorino Respighi,1879,N,Italian,M,N,N,Pines of Rome,20,1924,N,N,Orchestra
