CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Maria Grenfell,1969,Y,Australian,F,N,N,New work,8,2019,Y,Y,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Piano Concerto No 3,37,1800,N,N,Orchestra and piano
Jean Sibelius,1865,N,Finnish,M,N,N,Symphony No 5,38,1919,N,N,Orchestra
