CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ludwig van Beethoven,1770,N,German,M,N,N,"Coriolan, Overture",9,1807,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Violin Concerto No 5,29,1775,N,N,Orchestra
Richard Meale,1932,N,Australian,M,N,N,Cantilena Pacifica,8,1987,N,N,String Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No 1,27,1800,N,N,Orchestra
