CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Sergei Rachmaninoff,1817,N,Russian,M,N,N,Piano Concerto No 2,42,1901,N,N,Orchestra and piano
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Symphony No 5,48,1888,N,N,Orchestra
