CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Carl Maria von Weber,1786,N,German,M,N,N,Der Freischutz,20,1786,N,N,Orchestra and voice
Felix Mendelssohn,1809,N,German,M,N,N,Symphony No 2,57,1840,N,N,Orchestra
