CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Felix Mendelssohn,1809,N,German,M,N,N,Ruy Blas,8,1839,N,N,Orchestra
Benjamin Britten,1913,N,English,M,N,N,Violin Concerto,32,1938,N,N,Orchestra and violin
Felix Mendelssohn,1809,N,German,M,N,N,Symphony No 3,43,1842,N,N,Orchestra
