CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Robert Schumann,1810,N,German,M,N,N,"Manfred, Overture",11,1848,N,N,Orchestra
Ottorino Respighi,1879,N,Italian,M,N,N,Adagio con variazioni,12,1924,N,N,Orchestra
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Pezzo capriccioso,7,1887,N,N,Orchestra
Robert Schumann,1810,N,German,M,N,N,Symphony No 2,38,1847,N,N,Orchestra
