CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Antonín Dvo?ák,1841,N,Czech,M,N,N,Serenade for Winds,25,1878,N,N,Orchestra
Zoltán Kodály,1882,N,Hungarian,M,N,N,Dances of Galanta,17,1933,N,N,Orchestra
Johannes Brahms,1833,N,German,M,N,N,Violin Concerto,43,1878,N,N,Orchestra and violin
