CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Dmitri Shostakovich,1906,N,Russian,M,N,N,Festive Overture,7,1947,N,N,Orchestra
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Violin Concerto,36,1876,N,N,Orchestra
Rimsky-Korsakov ,1844,N,Russian,M,N,N,Scheherazade,47,1888,N,N,Orchestra
