CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Anton Webern,1883,N,Austrian,M,N,N,Langsamer Satz,10,1905,N,N,Chamber orchestra
Jean Sibelius,1865,N,Finnish,M,N,N,Rakastava,17,1912,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Concertone in C major,25,1774,N,N,Violins and chamber orchestra
