CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Esa-Pekka Salonen,1958,Y,Finnish,M,N,N,Nyx,8,2011,N,N,Orchestra
Dmitri Shostakovich,1906,N,Russian,M,N,N,Cello Concerto No.1,27,1959,N,N,Orchestra
Pyotr Ilyich Tchaikovsky ,1840,N,Russian,M,N,N,Symphony No.5,46,1888,N,N,Orchestra
