CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Joseph Haydn,1732,N,Austrian,M,N,N,Excerpts from various symphonies,10,1760,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Excerpts from various symphonies,10,1790,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No.4,37,1806,N,N,Orchestra
