CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,The Tempest,24,1873,N,N,Orchestra
Sergei Rachmaninoff,1873,N,Russian,M,N,N,Rhapsody on a Theme of Paganini,30,1974,N,N,Orchestra
Igor Stravinsky,1882,N,Russian,M,N,N,Petrushka,37,1910,N,N,Orchestra
