CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Edward Elgar,1857,N,English,M,N,N,Violin Concerto,55,1909,N,N,Orchestra and violin
Johannes Brahms,1833,N,German,M,N,N,Symphony No.2,44,1877,N,N,Orchestra
