CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Vaughan Williams,1872,N,English,M,N,N,Fantasia on a Theme by Thomas Tallis,17,1910,N,N,Orchestra
Iain Grandage,1970,Y,Australian,M,N,N,Cor anglais Concerto,20,2019,Y,Y,Orchestra and cor anglais
Ludwig Van Beethoven,1770,N,German,M,N,N,Symphony No.3 Eroica,59,1803,N,N,Orchestra
