CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Johann Sebastian Bach,1685,N,German,M,N,N,Toccata and Fugue in D minor,8,1704,N,N,Orchestra
Richard Strauss,1864,N,German,M,N,N,Orchestral Songs,20,1896,N,N,Orchestra
Maurice Ravel,1875,N,French,M,N,N,Alborada del gracioso,8,1905,N,N,Orchestra
Mussorgsky/Ravel,1839,N,Russian,M,N,N,Pictures at an Exhibition,32,1874,N,N,Orchestra
