CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Modest Mussorgsky,1839,N,Russian,M,N,N,Night on Bald Mountain,12,1867,N,N,Orchestra
Sergei Prokofiev,1891,N,Russian,M,N,N,Piano Concerto No. 1,16,1912,N,N,Orchestra and piano
Camille Saint-Saens,1835,N,French,M,N,N,Symphony No.3 Organ Symphony,36,1886,N,N,Orchestra
