CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Symphony No.40 ,26,1788,N,N,Orchestra
Maurice Ravel,1875,N,French,M,N,N,Shéhérazade,17,1898,N,N,Orchestra
Poulenc,1899,N,French,M,N,N,Stabat Mater,30,1950,N,N,Orchestra
