CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Hans Pfitzner,1869,N,German,M,N,N,Palestrina: Three Preludes,21,1917,N,N,Orchestra
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Violin Concerto,32,1878,N,N,Orchestra
Felix Mendelssohn,1809,N,German,M,N,N,Symphony No.4 Italian,27,1833,N,N,Orchestra
