CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No. 9,65,1824,N,N,Orchestra
Deborah Cheetham,1964,Y,Australian,F,N,Y,Dutala (Star-Filled Sky),18,2020,Y,Y,Orchestra
