CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Gordon Hamilton,1982,Y,Australian,M,N,N,Far south,18,2020,Y,Y,Orchestra
Edvard Grieg,1843,N,Norwegian,M,N,N,Piano Concerto,30,1868,N,N,Orchestra and piano
Richard Strauss,1864,N,German,M,N,N,An Alpine Symphony,51,1915,N,N,Orchestra
