CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ludwig van Beethoven,1770,N,German,M,N,N,"String Quintet in C minor, Op.104",29,1817,N,N,Chamber orchestra
Franz Schubert,1797,N,Austrian,M,N,N,"String Quintet in C major, D.956",56,1828,N,N,Chamber orchestra
