CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ruth Crawford Seeger,1901,N,American,F,N,N,Andante for Strings ,4,1931,N,N,Chamber orchestra
Maurice Ravel,1875,N,French,M,N,N,Deux mÃ©lodies hÃ©braÃ¯ques  ,7,1914,N,N,Chamber orchestra
Peter Ilyich Tchaikovsky,1840,N,Russian,M,N,N,"Serenade for Strings, Op.48",29,1880,N,N,Chamber orchestra
George Walker,1922,N,American,M,N,N,Lyric for Strings,5,1946,N,N,Chamber orchestra
Peter Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Andante Cantabile for cello and strings,8,1871,N,N,Chamber orchestra
