CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Claude Debussy,1862,N,French,M,N,N,Prélude à ‘L’aprés-midi d’un faune’,10,1894,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"Sinfonia concertante in E flat for violin, viola and orchestra Allegro maestoso",13,1779,N,N,Orchestra
Nikolai Rimsky-Korsakov,1844,N,Russian,M,N,N,Scheherazade - Symphonic Suite,40,1888,N,N,Orchestra
