CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Igor Stravinsky,1882,N,Russian,M,N,N,The Shrove-Tide Fair (Petrushka),5,1910,N,N,Orchestra
Leopold Mozart,1719,N,German,M,N,N,Toy Symphony in C,10,1765,N,N,Orchestra
Giovanni Bottesini,1821,N,Italian,M,N,N,Double Bass Concerto No. 2 mvmt 1,8,1820,N,N,Orchestra
