CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Bed?ich Smetana,1824,N,Czech,M,N,N,Die Moldau,12,1874,N,N,Orchestra
George Frideric Handel,1685,N,German,M,N,N,Water Music Suite No. 1,6,1717,N,N,Orchestra
Nigel Westlake,1958,Y,Australian,M,N,N,Excerpts from Antarctica,10,1992,N,N,Orchestra
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Excerpts frrom Swan Lake,10,1875,N,N,Orchestra
