CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Elena Kats-Chernin,1957,Y,Australian,F,Y,N,Mythic,11,2004,N,N,Orchestra
Aaron Copland,1900,N,American,M,N,N,Concerto for Clarinet and Orchestra,17,1949,N,N,Orchestra and clarinet
Hector Berlioz,1803,N,French,M,N,N,Symphonie Fantastique,50,1830,N,N,Orchestra
