CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Joseph Haydn,1732,N,Austrian,M,N,N,Piano Sonata in E Minor,10,1777,N,N,Orchestra and piano
Johannes Brahms,1833,N,German,M,N,N,Three intermezzi,11,1892,N,N,Orchestra and piano
Ludwig van Beethoven,1770,N,German,M,N,N,33 Variations in C on a Waltz,60,1819,N,N,Orchestra and piano
