CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Carl Vine,1954,Y,Australian,M,N,N,V,5,2002,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Piano Concerto No. 4 in G,35,1805,N,N,Orchestra with piano
Sergei Prokofiev,1891,N,Russian,M,N,N,Symphony No. 5 in B flat,45,1944,N,N,Orchestra
