CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Lachlan Skipworth,1982,Y,Australian,M,N,N,Spiritus,10,2017,N,N,Orchestra
Claude Debussy,1862,N,French,M,N,N,Nocturnes,23,1899,N,N,Orchestra
Antonin Dvorak,1841,N,Czech,M,N,N,Concerto in B minor for Cello and Orchestra,39,1894,N,N,Orchestra and cello
