CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Piano Concerto No. 23 in A,25,1786,N,N,Orchestra and piano
Anton Bruckner,1824,N,Austrian,M,N,N,Symphony No. 7,65,1883,N,N,Orchestra
