CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Giuseppe Verdi,1813,N,Italian,M,N,N,Nabucca Overture,7,1841,N,N,Orchestra
Wilfred Lehmann,1929,Y,Australian,M,N,N,Concert for Trombone mvmt 1 and 3,20,1995,N,N,Orchestra and trombone
Johann Strauss Jnr,1825,N,Austrian,M,N,N,Emperor Waltzes,10,1889,N,N,Orchestra
