CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Zoltan Kodaly,1882,N,Hungarian,M,N,N,Dances of Galanta,29,1933,N,N,Orchestra
Richard Wagner,1813,N,German,M,N,N,"Dawn and Siegfried's Rhine Journey, Gotterdammerung",12,1876,N,N,Orchestra
Henry Wood,1869,N,English,M,N,N,Fantasy on British Sea Songs,20,1905,N,N,Orchestra
Bed?ich Smetana,1824,N,Czech,M,N,N,Blanik from Ma vlast,15,1879,N,N,Orchestra
