CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Brett Dean,1961,Y,Australian,M,N,N,Notturno inquieto,9,2018,Y,N,Orchestra
Bela Bartok,1881,N,Hungarian,M,N,N,Viola Concerto,23,1945,N,N,Orchestra with viola
Franz Schubert,1797,N,Austrian,M,N,N,Symphony No. 9 in C,49,1828,N,N,Orchestra
