CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Victor Ibarra ,1978,Y,Mexican,M,N,N,Sinfonia No. 2,11,2000,N,N,Orchestra and violin
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Concerto in D for Violin and Orchestra,39,1878,N,N,Orchestra and violin
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No. 6 in F,38,1808,N,N,Orchestra
