CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Piano Concerto No. 27 in B flat,32,1791,N,N,Orchestra with piano
Gustav Mahler,1860,N,Austrian,M,N,N,Symphony No. 4,58,1899,N,N,Orchestra
