CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Thomas Arne,1710,N,English,M,N,N,"Rise, glory rise",7,1770,N,N,Chamber orchestra
Johann Sebastian Bach,1685,N,German,M,N,N,Chaconne from Partita No. 2 in D Minor,17,1717,N,N,Chamber orchestra
Johan Halvorsen,1864,N,Norwegian,M,N,N,Passacaglia for Violin and Viola after Handel,6,1893,N,N,Chamber orchestra
George Frideric Handel,1685,N,German,M,N,N,"Arias from Julius Ceasar, Jephtha, Alcina, and Ariodante",10,1724,N,N,Chamber orchestra
Antonio Vivaldi,1678,N,Italian,M,N,N,"Violin Concerto in E Minor, Op. 11, No. 2",8,1729,N,N,Chamber orchestra
