CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Ludwig van Beethoven,1770,N,German,M,N,N,Egmont Overture,11,1810,N,N,Orchestra
Wolgang Amadeus Mozart,1756,N,Austrian,M,N,N,Piano Concerto No.27,30,1791,N,N,Orchestra and piano
Jean Sibelius,1865,N,Finnish,M,N,N,Symphony No.1,40,1899,N,N,Orchestra
