CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Felix Mendelssohn,1809,N,German,M,N,N,A Midsummer Night’s Dream (excerpts),10,1842,N,N,Orchestra
Saint-Saëns,1835,N,French,M,N,N,Cello Concerto No.1,28,1875,N,N,Orchestra and cello
Hector Berlioz,1803,N,French,M,N,N,Symphonie fantastique,50,1830,N,N,Orchestra
