CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Alexander Borodin,1833,N,Russian,M,N,N,Prince Igor: Polovtsian Dances,14,1887,N,N,Orchestra
Max Bruch,1838,N,German,M,N,N,Violin Concerto No.1,25,1866,N,N,Orchestra with violin
Pyotr Ilyich Tchaikovsky,1840,N,Russian,M,N,N,Symphony No.6 Pathétique,46,1893,N,N,Orchestra
