CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Divertimento for String Trio,41,1788,N,N,Chamber ensemble
Johannes Brahms,1833,N,German,M,N,N,Clarinet Quintet,36,1891,N,N,Chamber ensemble
