CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Clarinet Concerto,29,1791,N,N,Orchestra and clarinet
Paul Dean,1966,Y,Australian,M,N,N,Clarinet Concerto,20,2019,Y,Y,Orchestra and clarinet
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No.7,40,1812,N,N,Orchestra
