SeriesID,SeriesName,SeriesDate,SeriesPerfs,SeriesVenue,SeriesEd,SeriesInt
ABO2021001,Handel's Rome,2021-02,7,Various,N,Y
ABO2021002,Higher Angels,2021-04,11,Various,N,Y
ABO2021003,Bach's Universe,2021-07,1,Digital,N,N
ABO2021004,Noël! Noël!,2021-12,8,Various,N,N
