CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Antonio Vivaldi,1678,N,Italian,M,N,N,"Sinfonia in C major from L'Olimpiade, RV 725",5,1734,N,N,Chamber Orchestra
Antonio Vivaldi,1678,N,Italian,M,N,N,"Concerto in D major, RV 93",6,1730,N,N,Chamber Orchestra
Elias Parish Alvars,1808,N,English,M,N,N,"La Mandoline, Op.84",8,1854,N,N,Chamber Orchestra
Giovanni Lorenzo Gregori,1663,N,Italian,M,N,N,"Concerto Grosso in D major, Op.2 No.2",10,1698,N,N,Chamber Orchestra
Antonio Vivaldi,1678,N,Italian,M,N,N,"Concerto in G major, RV 310, Op.3 No.3",7,1711,N,N,Chamber Orchestra
Alessandro Marcello,1673,N,Italian,M,N,N,"Concerto in D minor, S D935",10,1717,N,N,Chamber Orchestra
Tomaso Albinoni,1671,N,Italian,M,N,N,Adagio in G minor,8,1708,N,N,Chamber Orchestra
Giovanni Battista Pescetti,1704,N,Italian,M,N,N,Sonata in C minor,10,1750,N,N,Chamber Orchestra
Antonio Vivaldi,1678,N,Italian,M,N,N,"L'inverno, Concerto in F minor, RV 297, Op.8 No.4",8,1717,N,N,Chamber Orchestra
