CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
William Barton,1981,Y,Australian,M,N,Y,Didge Fusion,4,2019,N,N,Didgeridoo
Felix Mendelssohn,1809,N,German,M,N,N,"String Quartet in D major, Op. 44 No. 1",30,1838,N,N,String Quartet
Arnold Schoenberg,1874,N,Austrian,M,N,N,Verklärte Nacht,30,1899,N,N,Chamber orchestra
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
