CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Franz Schubert,1797,N,Austrian,M,N,N,Quartettsatz,10,1820,N,N,Chamber orchestra
Ralph Vaughan Williams,1872,N,English,M,N,N,The Lark Ascending,15,1920,N,N,Chamber orchestra
Anna Clyne,1980,Y,English,F,N,N,Stride,15,2020,Y,Y,Chamber orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Cavatina & Grosse Fuge,24,1827,N,N,Chamber orchestra
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
