CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Maurice Ravel,1875,N,French,M,N,N,Pavane pour une infante d̩funte,6,1899,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,"Symphony No 4 in B-flat, Op 60",34,1806,N,N,Orchestra
