CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Richard Strauss,1864,N,German,M,N,N,"Serenade for Winds in E-flat, Op 7",11,1881,N,N,Orchestra
Johannes Brahms,1833,N,German,M,N,N,Liebeslieder Waltzes ,20,1868,N,N,Orchestra
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,"Clarinet Concerto in A, K 622",25,1791,N,N,Orchestra and clarinet
