CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Antonin Dvorak,1841,N,Czech,M,N,N,"Slavonic Dances, Op 46 No 8 and Op 72 No 2",9,1886,N,N,Orchestra
Joe Chindamo,1961,Y,Australian,M,Y,N,Concerto for Orchestra,21,2021,Y,Y,Orchestra
Edvard Grieg,1843,N,Norwegian,M,N,N,Peer Gynt (selections),21,1875,N,N,Orchestra
