CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Jessie Montgomery,1981,Y,American,F,N,N,Strum,7,2015,N,N,Orchestra
Samuel Barber,1910,N,American,M,N,N,Adagio,8,1936,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,"String Quartet in G, Op 18 No 2",26,1800,N,N,String quartet
