CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Anthony DiLorenzo,1970,Y,American,M,N,N,Of Kingdoms and Glory,10,2012,N,N,Chamber ensemble
Tim Jones,Unknown,Y,Australian,M,N,N,The High Priestess,9,2021,Y,Y,Chamber ensemble
Minoru Miki,1930,N,Japanese,M,N,N,Marimba Spiritual,15,1984,N,N,Chamber ensemble
Modest Mussorgsky,1839,N,Russian,M,N,N,Pictures at an Exhibition,35,1874,N,N,Chamber ensemble
