CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Richard Strauss,1864,N,German,M,N,N,Till Eulenspiegel einmal anders! ,8,1895,N,N,Chamber orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,"Septet in E-flat, Op 20",40,1800,N,N,Chamber orchestra
