CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Johann Strauss II,1825,N,Austrian,M,N,N,Emperor Waltz ,11,1889,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,"Symphony No 7 in A, Op 92",39,1812,N,N,Orchestra
