CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Richard Wagner,1813,N,German,M,N,N,The Flying Dutchman: Overture,11,1942,N,N,Orchestra
Alban Berg,1885,N,Austrian,M,N,N,Three Pieces for Orchestra,20,1915,N,N,Orchestra
Gustav Holst,1874,N,English,M,N,N,The Planets,48,1916,N,N,Orchestra
