CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Sergei Prokofiev,1891,N,Russian,M,N,N,Symphony No.1 Classical,13,1917,N,N,Orchestra
Osvaldo Golijov,1960,Y,Argentine,M,N,N,Three Songs for Soprano and Orchestra,12,2001,N,N,Orchestra
Jean Sibelius,1865,N,Finnish,M,N,N,Symphony No.5,31,1919,N,N,Orchestra
