CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Samuel Barber,1910,N,American,M,N,N,Adagio for Strings,7,1936,N,N,Orchestra
Kurt Weill,1900,N,German,M,N,N,Symphony No 2,28,1934,N,N,Orchestra
Henri Tomasi,1901,N,French,M,N,N,Concerto for Trumpet and Orchestra,15,1948,N,N,Orchestra
George Gershwin,1998,N,American,M,N,N,An American in Paris,17,1928,N,N,Orchestra
