CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Richard Wagner,1813,N,German,M,N,N,Die Meistersinger von NÃ¼rnberg: Overture,21,1862,N,N,Orchestra
Ernest Chausson,1855,N,French,M,N,N,PoÃ¨me for violin and orchestra,16,1896,N,N,Orchestra
Dmitri Shostakovich,1906,N,Russian,M,N,N,Symphony No.5,46,1937,N,N,Orchestra
