CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Wolfgang Amadeus Mozart,1756,N,Austrian,M,N,N,Eine kleine Nachtmusik: I. Allegro,5,1787,N,N,Orchestra
Bela Bartok,1881,N,Hungarian,M,N,N,6 Romanian Folk Dances: V. RomÃ¡n polka and VI. AprÃ³zÃ³,5,1915,N,N,Orchestra
Denes Agay,1911,N,American,M,N,N,Five Easy Dances: V. Rumba,5,1956,N,N,Orchestra
Trad,1900,N,Unknown,M,N,N,If Youâre Happy and You Know It,5,1900,N,N,Orchestra
Paul Rissman,1980,Y,Australian,M,N,N,Stan and Mabel and the Race for Space,10,2018,N,N,Orchestra
