CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Benjamin Britten,1913,N,English,M,N,N,Variations on a Theme of Frank Bridge,27,1937,N,N,Orchestra
Benjamin Britten,1913,N,English,M,N,N,Young Personâs Guide to the Orchestra,17,1946,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No.6 Pastoral,40,1808,N,N,Orchestra
