CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Joseph Haydn,1732,N,Austrian,M,N,N,Symphony No.96 Miracle,21,1791,N,N,Orchestra
Robert Schumann,1810,N,German,M,N,N,KonzertstÃ¼ck for four horns and orchestra,18,1849,N,N,Orchestra
Ludwig van Beethoven,1770,N,German,M,N,N,Symphony No.5,26,1808,N,N,Orchestra
