CompName,CompBirth,CompLiving,CompNation,CompGender,CompCald,CompFn,WorkTitle,WorkLength,WorkYear,WorkAp,WorkWp,WorkInst
Luigi Boccherini,1743,N,Italian,M,N,N,"String Quintet in C, G.378",20,1775,N,N,String Quintet
Alexander Glazunov,1865,N,Russian,M,N,N,"String Quintet in A major, op.39",30,1892,N,N,String Quintet
